category,categories_all,media_tags,name,gen_pop_reach,all_reach,dem_reach,rep_reach
Fictional,Fictional,,Grover,0.0009333785880527,0.002957585534718,0.0034439962767607,0.0018315018315018
Politics / Government,Politics / Government,politician,Grover Norquist,0.0006303335919317,0.0082005780735363,0.005150480918399,0.0144230769230769
Music||Hip Hop And Rap,Music||Hip Hop And Rap,,Gucci Mane,0.0138794608223429,0.0089399744572158,0.009370152032268,0.0068299755799755
Film / Tv,Film / Tv,,Guillermo Del Toro,0.0037456361520558,0.0051757746857565,0.0072603164753335,0.0036248473748473
Film / Tv,Film / Tv,,Guillermo Diaz,0.002739526764934,0.0046716407877932,0.0062984796773192,0.0026327838827838
Politics / Government,Politics / Government,politician,Gunther Eagleman,0.0013455197827773,0.0019829266653223,0.0009308098045299,0.0043116605616605
Politics / Government,Politics / Government,politician,Gus Bilirakis,0.0002545577967416,0.0015796195469516,0.0016754576481538,0.0024801587301587
Fashion / Beauty,Fashion / Beauty,,Gus Kenworthy,0.0031153025601241,0.0063520871143375,0.0080049643189574,0.0035103785103785
Politics / Government,Politics / Government,politician,Gustavo Rivera (State Senator),0.000145461598138,0.002050144518384,0.0028544834005584,0.0008775946275946
News Media,News Media,journalist,Guy Benson (Commentator),0.0016364429790535,0.0105868118572292,0.0042506981073533,0.0198794261294261
Film / Tv,Film / Tv,,Guy Fieri,0.0097580488750969,0.0116959064327485,0.0121315544523735,0.0135836385836385
Science / Technology,Science / Technology,,Guy Kawasaki,0.0053820791311093,0.0096793708408953,0.010394042817251,0.0082036019536019
News Media,News Media,journalist,Guy Raz,0.0008121605896043,0.0049741211265712,0.0063295066708035,0.002785409035409
Politics / Government,Politics / Government,politician,Guy Reschenthaler,0.000145461598138,0.0016468374000134,0.0007756748371082,0.0032814407814407
Politics / Government,Politics / Government,politician,Gwen Graham,0.0001697051978277,0.0016804463265443,0.0026062674526838,0.0009157509157509
News Media,News Media,journalist,Gwen Ifill,0.001139449185415,0.0095113262082409,0.0120384734719205,0.003586691086691
Politics / Government,Politics / Government,politician,Gwen Moore,0.0002666795965865,0.0028903676816562,0.0035681042506981,0.0015644078144078
Music||Singers/Songwriters,Music||Singers/Songwriters,,Gwen Stefani,0.0133945888285492,0.0133427438327619,0.014241390009308,0.0121718559218559
Film / Tv,Film / Tv,,Gwendoline Christie,0.0029940845616757,0.0028231498285944,0.0034439962767607,0.0026327838827838
Film / Tv,Film / Tv,,Gwyneth Paltrow,0.006703355314197,0.0110573368286616,0.0125659323611542,0.0075931013431013
Music||Pop,Music||Pop,,H.e.r.,0.0045577967416602,0.004436378302077,0.0053986968662736,0.0026327838827838
Sports||Football,Sports||Football,,Ha Ha Clinton-Dix,0.001066718386346,0.0015124016938898,0.0009618367980142,0.0021367521367521
News Media,News Media,journalist,Hadas Gold,0.0007394297905352,0.0094104994286482,0.0117592305305615,0.0074023199023199
Film / Tv,Film / Tv,,Hailee Steinfeld,0.0040608029480217,0.0028567587551253,0.0031647533354017,0.0021749084249084
Fashion / Beauty,Fashion / Beauty,,Hailey Baldwin,0.0044729441427463,0.0042347247428917,0.005243561898852,0.0037393162393162
Fashion / Beauty,Fashion / Beauty,,Hailey Rhode Bieber,0.004872963537626,0.0044699872286079,0.0056158858206639,0.0038919413919413
Music||Electronic,Music||Electronic,,Hairy Krishna,0.0027880139643134,0.0025542784163473,0.0026683214396524,0.0018315018315018
Academics,Academics,,Hakeem Jefferson,0.0001939487975174,0.0025206694898164,0.003847347192057,0.0008775946275946
Politics / Government,Politics / Government,politician,Hakeem Jeffries,0.0050305469356089,0.0238287289103986,0.0301892646602544,0.012324481074481
Politics / Government,Politics / Government,politician,Hala Ayala,0.0002181923972071,0.0025206694898164,0.0028855103940428,0.0011065323565323
News Media,News Media,journalist,Hala Gorani,0.0005454809930178,0.0028567587551253,0.0040024821594787,0.0015262515262515
News Media,News Media,journalist,Haley Britzky (Journalist),0.0001818269976726,0.0025542784163473,0.0035060502637294,0.0023656898656898
News Media,News Media,journalist,Haley Byrd,0.0005212373933281,0.0070242656449553,0.0066708035991312,0.008089133089133
Sports||Journalist Broadcaster,Sports||Journalist Broadcaster,journalist,Haley O'shaughnessy,0.0008606477889837,0.0024198427102238,0.0027924294135898,0.0010302197802197
Politics / Government,Politics / Government,politician,Haley Stevens,0.0009576221877424,0.0039658533306446,0.0051194539249146,0.002518315018315
Music||R&B And Soul,Music||R&B And Soul,,Halle Bailey,0.003272885958107,0.0027223230490018,0.0035370772572137,0.0017170329670329
Film / Tv,Film / Tv,,Halle Berry,0.0044850659425911,0.0061168246286213,0.0067328575860999,0.0028235653235653
News Media,News Media,journalist,Hallie Jackson,0.0035638091543832,0.0213080594205821,0.0264970524356189,0.0146138583638583
Music||Pop,Music||Pop,,Halsey,0.0087276958882854,0.0072931370572023,0.0070431275209432,0.0060668498168498
News Media,News Media,journalist,Hamed Aleaziz (Journalist),0.000303044996121,0.005612690730658,0.0077877753645671,0.0018315018315018
News Media,News Media,journalist,Hamza Shaban,0.000145461598138,0.002957585534718,0.0046230220291653,0.0011446886446886
Social Issues,Social Issues,activist,Hananya Naftali,0.0006303335919317,0.0015460106204207,0.0012410797393732,0.0020985958485958
News Media,News Media,journalist,Hanif Abdurraqib,0.0011152055857253,0.0055790818041271,0.0071982624883648,0.0016788766788766
Film / Tv,Film / Tv,,Hank Azaria,0.0017940263770364,0.0028903676816562,0.0036301582376667,0.0028998778998779
News Media,News Media,journalist,Hank Green,0.0086913304887509,0.0102843315184513,0.0127520943220601,0.006753663003663
Sports||Other,Sports||Other,,Hank Haney,0.0005939681923972,0.0012435302816428,0.0006515668631709,0.0018315018315018
Music||Country,Music||Country,,"Hank Williams, Jr.",0.0013212761830876,0.0010418767224574,0.0005274588892336,0.0020604395604395
News Media,News Media,journalist,Hannah Allam,0.000303044996121,0.0054110371714727,0.0085324232081911,0.0023656898656898
Internet Related,Internet Related,,Hannah Bronfman,0.0011758145849495,0.0031928480204342,0.0036301582376667,0.0009539072039072
Film / Tv,Film / Tv,,Hannah Brown,0.0021940457719162,0.0025878873428782,0.0025752404591995,0.0025946275946275
Authors||Humor & Entertainment,Authors||Humor & Entertainment,,Hannah Brown (Author),0.0024607253685027,0.0026214962694091,0.0025752404591995,0.0025946275946275
Fashion / Beauty,Fashion / Beauty,,Hannah Davis Jeter,0.0017819045771916,0.0031592390939033,0.0026372944461681,0.0030143467643467
Uncategorized,Uncategorized,,Hannah Gadsby,0.000909134988363,0.0031928480204342,0.004126590133416,0.0014117826617826
Internet Related,Internet Related,,Hannah Hart,0.0076730993017843,0.0071923102776097,0.0081600992863791,0.0046932234432234
Film / Tv,Film / Tv,,Hannah Simone,0.0027637703646237,0.0033608926530886,0.0035991312441824,0.0021749084249084
Sports||Journalist Broadcaster,Sports||Journalist Broadcaster,journalist,Hannah Storm,0.0014909813809154,0.0033272837265577,0.0028544834005584,0.003586691086691
Academics,Academics,,Hans Rosling,0.0003394103956555,0.0018820998857296,0.0020167545764815,0.0011446886446886
Music||Electronic,Music||Electronic,,Hardwell,0.0029819627618308,0.0021509712979767,0.0017685386286068,0.0024420024420024
Entertainment,Entertainment,,Hari Kondabolu,0.0012970325833979,0.0044699872286079,0.0057710207880856,0.0014499389499389
News Media,News Media,journalist,Hari Kunzru,0.0004606283941039,0.001478792767359,0.0023580515048091,0.000534188034188
News Media,News Media,journalist,Hari Sreenivasan,0.0002666795965865,0.0030248033877797,0.0039714551659944,0.0011828449328449
"Authors||Mystery, Thriller & Suspense","Authors||Mystery, Thriller & Suspense",,Harlan Coben,0.0004363847944142,0.0019157088122605,0.0018926466025442,0.0011446886446886
Health / Wellness / Medical,Health / Wellness / Medical,,Harlan M. Krumholz,0.0001333397982932,0.0016468374000134,0.0020477815699658,0.0004960317460317
Food / Drink / Chefs,Food / Drink / Chefs,,Harley Morenstein,0.0087034522885958,0.0048396854204476,0.0047471300031026,0.0046932234432234
Politics / Government,Politics / Government,politician,Harriet Hageman,0.0002788013964313,0.0011090945755192,0.0006205398696866,0.0027472527472527
News Media,News Media,journalist,Harris Faulkner,0.0020485841737781,0.0059487799959669,0.0024201054917778,0.0108363858363858
Sports||Basketball,Sports||Basketball,,Harrison Barnes,0.0015515903801396,0.0024534516367547,0.0025752404591995,0.0013736263736263
News Media,News Media,journalist,Harry Enten,0.0015394685802948,0.0125025206694898,0.0154824697486813,0.0087759462759462
Politics / Government,Politics / Government,politician,Harry Litman,0.0016364429790535,0.0080661423674127,0.0099906919019547,0.0041590354090354
News Media,News Media,journalist,Harry Mccracken,0.0010182311869666,0.0039994622571755,0.0048402109835556,0.0025564713064713
Film / Tv,Film / Tv,,Harry Reid,0.0022910201706749,0.0157625865429858,0.0185851690971144,0.009539072039072
Film / Tv,Film / Tv,,Harry Shearer,0.0009333785880527,0.003831417624521,0.0045299410487123,0.0024038461538461
Film / Tv,Film / Tv,,Harry Shum Jr.,0.0020000969743987,0.0024534516367547,0.0030716723549488,0.001068376068376
Politics / Government,Politics / Government,politician,Harry Sisson,0.0014788595810705,0.0026887141224709,0.0034129692832764,0.0015644078144078
Music||Pop,Music||Pop,,Harry Styles,0.0161462373933281,0.0155609329838004,0.0163201985727583,0.0126678876678876
Film / Tv,Film / Tv,,Harvey Levin,0.0034668347556245,0.0064193049673993,0.0068569655600372,0.0061050061050061
Entertainment,Entertainment,political_entertainer,Hasan Minhaj,0.0033456167571761,0.0043355515224843,0.0059882097424759,0.0015644078144078
Politics / Government,Politics / Government,politician,Hasan Piker,0.0047881109387121,0.0061168246286213,0.0074154514427551,0.0034722222222222
Politics / Government,Politics / Government,politician,Hassan Rouhani,0.000678820791311,0.0043691604490152,0.0061123177164132,0.0030143467643467
News Media,News Media,journalist,Haviv Rettig Gur,0.0001939487975174,0.0015796195469516,0.0014892956872479,0.0020222832722832
Social Issues,Social Issues,activist,Hawaiidelilah (Activist),0.0004121411947245,0.0013443570612354,0.0015823766677008,0.000534188034188
Science / Technology,Science / Technology,,Hayden (Transportation Influencer),0.0006909425911559,0.0031256301673724,0.0052125349053676,0.0015644078144078
Film / Tv,Film / Tv,,Hayden Panettiere,0.0022667765709852,0.0026887141224709,0.0023580515048091,0.0037011599511599
News Media,News Media,journalist,Hayes Brown,0.0007757951900698,0.0068226120857699,0.0088116661495501,0.0030143467643467
News Media,News Media,journalist,Heather Caygle,0.000533359193173,0.0098138065470188,0.0106732857586099,0.0089667277167277
News Media,News Media,journalist,Heather Childers,0.0008121605896043,0.0029239766081871,0.0009618367980142,0.0054945054945054
Authors||History,Authors||History,,Heather Cox Richardson (Author),0.0027031613653995,0.0126369563756133,0.0175612783121315,0.0062194749694749
Film / Tv,Film / Tv,,Heather Dubrow,0.0053214701318851,0.0054446460980036,0.0058330747750542,0.0061050061050061
Entertainment,Entertainment,,Heather Gardner (Political Satire),0.0006182117920868,0.0012771392081736,0.0020788085634502,0.0008394383394383
News Media,News Media,journalist,Heather Havrilesky,0.0005454809930178,0.0037978086979901,0.005243561898852,0.0008775946275946
News Media,News Media,journalist,Heather Long,0.0005939681923972,0.0078308798816965,0.010394042817251,0.0048840048840048
Comedy,Comedy,,Heather Mcdonald,0.0015394685802948,0.0027559319755327,0.0023270245113248,0.0027090964590964
News Media,News Media,journalist,Heather Nauert,0.001600077579519,0.0123344760368353,0.0131864722308408,0.0116758241758241
Sports||Soccer,Sports||Soccer,,Heather Oreilly,0.0013091543832428,0.0024870605632856,0.0029785913744958,0.0019459706959706
Entertainment,Entertainment,,Heather Thomas (Activist),0.0003636539953452,0.0014451838408281,0.0017064846416382,0.0007631257631257
Fashion / Beauty,Fashion / Beauty,,Heidi Klum,0.0059760473235065,0.0069570477918935,0.0071672354948805,0.006753663003663
Film / Tv,Film / Tv,,Heidi Montag,0.002739526764934,0.0029239766081871,0.0026683214396524,0.0031669719169719
News Media,News Media,journalist,Heidi N Moore,0.0007879169899146,0.0061168246286213,0.0086255041886441,0.0020985958485958
News Media,News Media,journalist,Heidi Przybyla,0.001212179984484,0.010351549371513,0.0128762022959975,0.0056852869352869
News Media,News Media,journalist,Heidi Watney,0.0008000387897595,0.0025542784163473,0.0022339435308718,0.002251221001221
News Media,News Media,journalist,Helen Lewis,0.0003394103956555,0.0015124016938898,0.0023580515048091,0.0008775946275946
Internet Related,Internet Related,,Helen Ruth Elam Van Winkle,0.0021819239720713,0.0021173623714458,0.0030406453614644,0.0014499389499389
News Media,News Media,journalist,Helena Bottemiller Evich,0.0003636539953452,0.0041675068898299,0.005243561898852,0.0019841269841269
News Media,News Media,journalist,Helene Cooper,0.0001818269976726,0.0034953283592122,0.0053056158858206,0.0015262515262515
Social Issues,Social Issues,activist,Hen Mazzig,0.0004485065942591,0.0029911944612489,0.0031337263419174,0.0028998778998779
Sports||Ice Hockey,Sports||Ice Hockey,,Henrik Lundqvist,0.0014909813809154,0.0030248033877797,0.0037232392181197,0.0032051282051282
News Media,News Media,journalist,Henry Blodget,0.0013455197827773,0.0096121529878335,0.0106112317716413,0.0053800366300366
News Media,News Media,journalist,Henry J. Gomez,0.0002060705973622,0.0048060764939167,0.0049332919640086,0.0042353479853479
Academics,Academics,,Henry Louis Gates Jr.,0.0011758145849495,0.004738858640855,0.0074775054297238,0.0023275335775335
Politics / Government,Politics / Government,politician,Henry Mcmaster,0.00037577579519,0.0015796195469516,0.0015823766677008,0.0029761904761904
Politics / Government,Politics / Government,politician,Henry Rodgers (Political Commentator),0.0001575833979829,0.0026214962694091,0.0007756748371082,0.0060286935286935
Music||Punk,Music||Punk,,Henry Rollins,0.0021213149728471,0.0025878873428782,0.0028234564070741,0.0017933455433455
Film / Tv,Film / Tv,,Henry Winkler,0.0056972459270752,0.0125361295960207,0.0139931740614334,0.01007326007326
News Media,News Media,journalist,Herb Greenberg,0.0004727501939487,0.0028567587551253,0.0030096183679801,0.002518315018315
Politics / Government,Politics / Government,politician,Herbie Ziskend,0.0001212179984484,0.003528937285743,0.0057710207880856,0.0014499389499389
Politics / Government,Politics / Government,politician,Herman Van Rompuy,0.0005212373933281,0.002352624857162,0.0027303754266211,0.0018315018315018
Sports||Football,Sports||Football,,Herschel Walker,0.0033092513576415,0.0055790818041271,0.0028234564070741,0.0126297313797313
Internet Related,Internet Related,,Hey Fran Hey,0.0012243017843289,0.0016468374000134,0.0027614024201054,0.0004960317460317
Politics / Government,Politics / Government|Religion,politician,Hh Sheikh Mohammed,0.0012849107835531,0.0027895409020635,0.0026993484331368,0.0021749084249084
By Country||Europe||Russia,By Country||Europe||Russia|Science / Technology,,Hideo Kojima,0.004569918541505,0.002957585534718,0.0032268073223704,0.002251221001221
Film / Tv,Film / Tv,,Hilary Duff,0.0159159231962761,0.0139477045103179,0.0143034439962767,0.0121718559218559
Business||Technology,Business||Technology,,Hilary Mason,0.0006666989914662,0.0031592390939033,0.0032268073223704,0.0016788766788766
News Media,News Media,journalist,Hilary Rosen,0.0005818463925523,0.0052093836122874,0.0069810735339745,0.0028998778998779
Politics / Government,Politics / Government,politician,Hill Harper,0.0036244181536074,0.006520131746992,0.0079429103319888,0.0037011599511599
Politics / Government,Politics / Government,politician,Hillary Clinton,0.0420505236617533,0.1244538549438731,0.1555072913434688,0.0739087301587301
Politics / Government,Politics / Government,politician,Hillary Scholten,0.0001818269976726,0.0015796195469516,0.0018305926155755,0.0009920634920634
Business||Technology,Business||Technology,,Hillel Fuld,0.0005454809930178,0.0021173623714458,0.0017685386286068,0.0026709401709401
Social Issues,Social Issues,activist,Hillel Neuer (Human Rights Activist),0.0004969937936384,0.0031256301673724,0.0023270245113248,0.0037393162393162
Sports||Football,Sports||Football,,Hines Ward,0.0017576609775019,0.0027895409020635,0.0031026993484331,0.0031288156288156
Business||Technology,Business||Technology,,Hiten Shah,0.0022304111714507,0.0043019425959534,0.004685076016134,0.003052503052503
News Media,News Media,journalist,Hoda Kotb,0.0052123739332816,0.0129730456409222,0.0129382562829661,0.0119047619047619
Bloggers,Bloggers|Uncategorized,,Hodge Twins,0.0096489526764934,0.0076628352490421,0.0041886441203847,0.0142704517704517
